














"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด ยูโรเปี้ยน โกรท ฟันด์","Aberdeen Standard European Growth Fund","ABEG",255070903.51,8.4931,,,8.6206,8.4931
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด โกรท","Aberdeen Standard Growth Fund","ABG",12724114040.40,125.8369,,,125.8370,124.5785
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด โกลบอล อีเมอร์จิ้ง โกรท ฟันด์","Aberdeen Standard Global Emerging Growth Fund","ABGEM",601900363.40,12.5413,,,12.7295,12.5413
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด แคช ครีเอชั่น","Aberdeen Standard Cash Creation Fund","ABCC",1507970796.60,17.7016,,,17.7017,17.7016
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด เจแปน ออพพอร์ทูนิตี้ส์ ฟันด์","Aberdeen Standard  Japan Opportunities Fund","ABJO",376717825.19,12.6470,,,12.8368,12.6470
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด เฟล็กซิเบิ้ลแคปปิตอล","Aberdeen Standard Flexible Capital Fund","ABFC",335812683.78,7.8464,0.1500000000000,05/10/2018,7.8661,7.8268
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด สมอลแค็พ","Aberdeen Standard Small Cap Fund","ABSM",6537717656.44,50.2115,,,,50.2115
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด สมาร์ทแคปปิตอลเพื่อการเลี้ยงชีพ","Aberdeen Standard Smart Capital Retirement Mutual Fund","ABSC-RMF",5208384443.52,95.0097,,,95.0098,95.0097
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด สมาร์ทอินคัมเพื่อการเลี้ยงชีพ","Aberdeen Standard Smart Income Retirement Mutual Fund","ABSI-RMF",448873880.52,12.4408,,,12.4409,12.4408
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด สยามลีดเดอร์ส","Aberdeen Standard Siam Leaders Fund","ABSL",1348656712.99,48.4580,,,48.7004,48.3369
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด หุ้นระยะยาว 70/30","Aberdeen Standard Long Term Equity Fund 70/30","ABLTF 70/30",405437655.99,11.0047,,,11.0048,10.9772
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด อเมริกัน โกรท - สมอลเลอร์ คอมพานี ฟันด์","Aberdeen Standard American Growth – Smaller Companies Fund","ABAGS",587791097.94,11.8364,,,12.0140,11.8364
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด อเมริกัน โกรท ฟันด์","Aberdeen Standard American Growth Fund","ABAG",138611628.49,21.8282,,,22.1557,21.8282
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด อีเมอร์จิ้ง ออพพอร์ทูนิตี้ส์ บอนด์ ฟันด์","Aberdeen Standard Emerging Opportunities Bond Fund","AEOB",339113410.11,16.3651,,,16.5289,16.3651
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด อินเดีย โกรท ฟันด์","Aberdeen Standard India Growth Fund","ABIG",555002157.44,14.9490,,,15.1733,14.9490
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด อินคัม ครีเอชั่น","Aberdeen Standard Income Creation","ABINC",293897200.99,11.1877,,,11.1878,11.1877
"OE"," ","ABERDEEN","ABERDEEN","กองทุนเปิด อเบอร์ดีน สแตนดาร์ด ไทย เอคควิตี้ ดีวิเด็น","Aberdeen Standard Thai Equity Dividend Fund","ABTED",188574874.06,6.4419,0.1600000000000,16/03/2018,6.5064,6.4419
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิด แอสเซท พลัส ตราสารหนี้","ASSET PLUS FIXED INCOME FUND","ASP",2341456497.84,16.4752,,,16.4753,16.4752
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิด แอสเซทพลัส โรโบติกส์","Asset Plus Robotics Fund","ASP-ROBOT",1928803201.88,9.5149,,,9.6339,9.5149
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิด แอสเซทพลัส เวียดนาม โกรท ฟันด์","Asset Plus Vietnam Growth Fund","ASP-VIET",2636618268.94,8.0434,,,8.1642,8.0434
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิด แอสเซทพลัส เฟล็กซิเบิ้ล พลัส","Asset Plus Flexible Plus Fund","ASP-FLEXPLUS",679992168.22,9.8812,,,9.9801,9.8812
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิด แอสเซทพลัส สมอล แอนด์ มิด แคป อิควิตี้","Asset Plus Small and Mid Cap Equity Fund","ASP-SME",837867003.11,10.5675,,,10.6733,10.5675
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิด แอสเซทพลัส สมอล แอนด์ มิด แคป อิควิตี้ หุ้นระยะยาว","Asset Plus Small and Mid Cap Equity LTF Fund","ASP-SMELTF",88556660.50,8.9662,,,8.9663,8.9662
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิด แอสเซทพลัส ตราสารหนี้ เดลี่ พลัส ห้ามขายผู้ลงทุนรายย่อย","Asset Plus Fixed Income Daily Plus Fund Not for Retail Investors","ASP-DPLUS",9750509459.17,10.3196,,,10.3197,10.3196
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัส Strategic","Asset Plus Strategic Investment Fund","ASP-STRATEGIC",79641232.01,8.4532,,,8.4744,8.4321
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสเอเชี่ยนสเปเชียลซิททูเอชั่นส์","Asset Plus Asian Special Situations Fund","ASP-ASIAN",276129174.37,10.9314,,,11.0955,10.9314
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสเอสแอนด์พี 500","Asset Plus S&P 500 Fund","ASP-S&P500",304817078.34,30.7385,,,30.8154,30.7385
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสเอไอเทิร์มฟันด์ 3Y3","Asset Plus AI Term Fund 3Y3","ASP-AITF3Y3",912881980.14,11.0078,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสเอไอเทิร์มฟันด์ 5Y1","Asset Plus AI Term Fund 5Y1","ASP-AITF5Y1",407684901.93,11.4853,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสเอไอตราสารหนี้ 1 ห้ามขายผู้ลงทุนรายย่อย","Asset Plus AI Fixed Income Fund 1 Not for Retail Investors","ASP-AIF1",416482770.97,10.5712,,,,
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสเอชเอสไอ","Asset Plus HSI","ASP-HSI",26271938.76,14.9072,,,14.9446,14.9072
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสโกลด์","Asset Plus Gold Fund","ASP-GOLD",77560669.30,11.3879,,,11.4165,11.3879
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสโกลบอลอัลโลเคชั่น","Asset Plus Global Allocation Fund","ASP-GAF",12076936.31,9.9572,,,10.0569,9.9572
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสยุโรปพร็อพเพอร์ตี้","Asset plus Europe Property Fund","ASP-EUPROP",63433057.39,10.3828,,,10.5386,10.3828
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสสตาร์ 9","Asset Plus Stars Fund 9","ASP-STARS9",29340638.82,8.8028,,,,8.8028
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสหุ้นระยะยาว","Asset Plus Long-Term Equity Fund","ASP-LTF",247978477.74,16.5639,,,16.5640,16.5639
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสหุ้นระยะยาวทวีกำไร","Asset Plus High Growth LTF","ASP-GLTF",208331945.70,23.9510,,,23.9511,23.9510
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสหุ้นไทย","Asset Plus Thai Equity Fund","ASP-THEQ",107605795.21,11.0926,,,11.2036,11.0926
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสหุ้นผสมตราสารหนี้เพื่อการเลี้ยงชีพ","Asset Plus Mixed RMF","ASP-MRF",208934546.97,27.4805,,,27.4806,27.4805
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสออยล์","Asset Plus Oil Fund","ASP-OIL",21780566.14,4.4224,,,4.4336,4.4224
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสไพร์ม 4","Asset Plus Prime Fund 4","ASP-PRIME4",19118304.18,8.1700,,,,8.1700
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสกำไรปันผล","Asset Plus Growth Dividend Fund","ASP-GDF",28570589.41,11.1583,,,11.1584,11.1583
"OE"," ","ASSETFUND","ASSETFUND","กองทุนเปิดแอสเซทพลัสตราสารหนี้ 2","Asset Plus Fixed Income Fund 2","ASP2",68644469.05,13.8182,,,13.8183,
